sales_fact_dec_1998.product_id,sales_fact_dec_1998.time_id,sales_fact_dec_1998.customer_id,sales_fact_dec_1998.promotion_id,sales_fact_dec_1998.store_id,sales_fact_dec_1998.store_sales,sales_fact_dec_1998.store_cost,sales_fact_dec_1998.unit_sales
1035,748,1124,212,3,2.22,1.11,2
889,748,1785,212,3,3.22,1.0304,2
134,748,1785,212,3,7.29,3.1347,3
111,748,1785,212,3,6.96,2.5056,2
183,776,3676,214,3,9.64,4.1452,4
1119,776,3676,214,3,12.68,4.0576,4
283,776,3676,214,3,8.19,3.4398,3
820,776,3676,214,3,1.4,0.616,2
1182,776,3676,214,3,5.6,2.576,4
826,776,3676,214,3,7.32,2.562,4
1209,776,6559,214,3,8.1,2.835,3
1159,776,6559,214,3,11.34,4.9896,3
1309,776,6559,214,3,13.84,5.3976,4
859,776,6559,214,3,3.93,1.3755,3
649,776,6559,214,3,7.65,2.907,3
186,776,6559,214,3,6.69,3.1443,3
1555,776,1551,214,3,8.85,3.2745,3
519,776,1551,214,3,15.28,7.64,4
97,776,1551,214,3,2.36,1.1328,4
746,776,2355,214,3,7.96,2.7064,2
1388,776,2355,214,3,3.5,1.61,2
1345,776,3124,214,3,14.72,6.1824,4
463,776,4065,214,3,5,2.2,4
679,776,4065,214,3,2.98,1.0132,2
30,776,4065,214,3,5.64,1.692,4
419,776,4065,214,3,14.28,4.5696,4
820,776,99,214,3,2.1,0.84,3
410,776,99,214,3,5.04,2.1168,4
1225,776,99,214,3,6.88,3.1648,4
337,776,99,214,3,1.5,0.525,2
300,776,99,214,3,11.76,3.6456,4
1142,776,99,214,3,11.8,3.894,4
287,776,2924,214,3,4.68,2.0592,3
450,776,2924,214,3,13.48,5.7964,4
693,776,2924,214,3,7.96,3.8208,4
377,776,2924,214,3,8.4,2.94,4
1325,776,2924,214,3,5.72,2.8028,4
38,776,2924,214,3,2.62,1.2576,2
54,776,2924,214,3,11.72,3.8676,4
174,776,6098,214,3,5.13,1.539,3
763,776,6098,214,3,5.1,1.683,2
141,776,6098,214,3,7.86,3.3012,2
863,776,6098,214,3,5.96,2.2648,2
1399,776,6098,214,3,5.34,2.136,3
463,776,1341,214,3,3.75,1.2375,3
1040,776,1341,214,3,2.64,1.2672,2
796,776,1282,214,3,2.64,0.8976,2
41,776,1282,214,3,1.78,0.7654,2
64,776,2431,214,3,4.83,1.6422,3
680,776,2431,214,3,5.88,2.352,4
391,776,2431,214,3,3.93,1.8471,3
431,776,9184,214,3,3.84,1.7664,4
794,776,9184,214,3,2.4,1.08,2
438,776,9184,214,3,5.79,1.7949,3
361,776,9184,214,3,4.52,1.9888,4
178,776,9184,214,3,3.99,1.6758,3
727,776,9184,214,3,5.73,2.4066,3
637,776,9184,214,3,1.72,0.8256,2
1320,776,9184,214,3,5.32,2.128,2
1370,776,1430,214,3,7.14,3.0702,3
681,776,1430,214,3,9.2,3.864,4
45,776,1430,214,3,1.06,0.4452,2
1126,776,1430,214,3,3.48,1.1832,3
511,776,760,214,3,2.04,0.8976,3
1287,776,760,214,3,4.2,1.89,3
931,776,760,214,3,7.6,2.66,4
1327,776,2896,214,3,15.36,6.4512,4
64,776,2896,214,3,3.22,1.1914,2
1466,776,2896,214,3,3.6,1.224,2
790,776,2896,214,3,1.54,0.5544,2
1260,776,2896,214,3,1.34,0.603,2
264,776,2896,214,3,11.12,3.892,4
380,776,5738,214,3,3.66,1.7568,3
517,776,5738,214,3,6.8,2.584,2
933,776,5738,214,3,10.14,3.4476,3
1243,776,5738,214,3,3.54,1.4868,3
314,776,5738,214,3,5.55,2.553,3
717,776,5738,214,3,11.76,4.8216,3
1503,776,647,214,3,5.88,2.94,2
654,776,647,214,3,8.68,3.906,4
498,776,647,214,3,5.1,2.091,2
1380,776,647,214,3,7.24,3.1856,2
1436,776,647,214,3,3.68,1.2144,4
854,776,647,214,3,4.8,2.064,3
970,776,3442,214,3,12.44,5.8468,4
1107,776,3442,214,3,8.1,2.43,3
278,776,4903,214,3,10.08,3.3264,3
1214,776,4903,214,3,2.64,0.8448,2
377,776,4903,214,3,8.4,2.604,4
914,776,4903,214,3,7.38,3.1734,3
132,776,4903,214,3,5.76,2.88,3
920,776,4903,214,3,2.19,1.0512,3
1257,776,4903,214,3,7.76,3.8024,4
1471,776,3441,214,3,6.2,2.356,4
408,776,3441,214,3,6.6,2.244,3
1211,776,3441,214,3,11.37,4.0932,3
1188,776,3441,214,3,8.95,3.938,5
112,776,3441,214,3,3.39,1.1526,3
1367,776,3441,214,3,10.71,5.2479,3
1450,776,3441,214,3,11.08,5.0968,4
834,776,2690,214,3,8.88,3.9072,3
345,776,2690,214,3,4.22,1.688,2
1167,776,3218,214,3,4.7,2.115,2
491,776,3218,214,3,10.53,3.5802,3
435,776,3787,214,3,11.32,3.6224,4
1544,776,3787,214,3,2.92,1.022,2
196,776,1610,214,3,4.94,1.9266,2
1214,776,1610,214,3,2.64,0.8448,2
738,776,1610,214,3,5.55,1.665,3
609,776,1610,214,3,7.77,3.885,3
266,776,1610,214,3,4.86,1.7496,3
742,776,3242,214,3,4.94,1.8772,2
1424,776,3242,214,3,11.73,4.1055,3
522,776,3242,214,3,6.52,2.4124,4
1258,776,3242,214,3,1.22,0.5612,2
1435,776,3242,214,3,10.88,4.4608,4
366,776,3218,214,3,9.44,4.0592,4
582,776,3218,214,3,11.4,3.648,3
1491,776,3218,214,3,5.16,2.4768,2
322,776,3218,214,3,11.92,5.96,4
1504,776,8907,214,3,6.36,2.0988,4
1094,776,8907,214,3,11.31,5.5419,3
279,776,8966,214,3,8.46,3.0456,3
96,776,8966,214,3,6.33,2.0256,3
645,776,8966,214,3,13.28,4.648,4
555,776,8966,214,3,11.52,5.0688,4
1238,776,8966,214,3,5.88,2.352,4
335,776,8966,214,3,7.48,2.6928,2
1071,776,8966,214,3,5.28,2.0592,2
834,776,8966,214,3,8.88,4.2624,3
1141,776,3242,214,3,4.02,1.4874,3
1031,776,9102,214,3,3.63,1.7787,3
515,776,9102,214,3,5.73,2.6931,3
919,776,9102,214,3,4.62,2.1252,3
122,776,9102,214,3,7.96,3.6616,4
126,776,9102,214,3,4.83,1.8354,3
942,776,9102,214,3,9.36,2.9016,4
1290,781,6841,0,3,9.63,4.7187,3
1347,781,6841,0,3,3.54,1.3806,2
764,781,6841,0,3,7.62,3.048,2
508,781,5686,0,3,11.37,4.2069,3
991,781,5686,0,3,13,4.81,4
687,781,5686,0,3,2.91,1.2513,3
804,781,6559,0,3,6.63,2.9172,3
421,781,6559,0,3,11.8,4.838,4
425,781,6559,0,3,5.12,2.2016,4
1240,781,6559,0,3,9.04,2.8928,4
1496,781,6559,0,3,7.41,3.1122,3
1208,781,1598,0,3,8.61,2.583,3
360,781,1598,0,3,2.62,0.9694,2
1348,781,1598,0,3,4.94,2.4206,2
672,781,1598,0,3,10.02,4.9098,3
1142,781,1598,0,3,5.9,2.006,2
1298,781,3448,0,3,4.02,1.407,3
821,781,3448,0,3,5.73,2.1774,3
692,781,3448,0,3,4.65,2.1855,3
1541,781,1442,0,3,8.85,3.2745,3
505,781,1442,0,3,6.68,3.2732,4
83,781,1442,0,3,15.52,7.4496,4
732,781,1979,0,3,3.64,1.2376,4
1375,781,1979,0,3,6.39,2.9394,3
1331,781,2924,0,3,13.7,6.028,5
546,781,4541,0,3,11.12,5.004,4
762,781,4541,0,3,7.4,2.516,2
113,781,4541,0,3,9.16,4.58,4
502,781,4541,0,3,12.68,4.0576,4
806,781,76,0,3,7.8,3.12,3
396,781,76,0,3,12.96,5.4432,4
1212,781,76,0,3,1.59,0.7155,3
323,781,76,0,3,7,2.45,2
286,781,76,0,3,4.26,1.278,3
1129,781,76,0,3,9.72,3.2076,4
274,781,2756,0,3,11.22,4.8246,3
436,781,2756,0,3,4.59,1.9278,3
679,781,2756,0,3,2.98,1.4602,2
363,781,2756,0,3,7.28,2.6208,4
1312,781,2756,0,3,4.59,2.2032,3
24,781,2756,0,3,3.46,1.6608,2
41,781,2756,0,3,3.56,1.1748,4
161,781,5898,0,3,4.56,2.28,3
749,781,5898,0,3,5.34,1.7622,2
127,781,5898,0,3,3.48,1.4616,2
849,781,5898,0,3,3.3,1.254,2
1386,781,5898,0,3,4.92,1.968,3
450,781,1070,0,3,10.11,3.3363,3
1026,781,1070,0,3,4.26,2.0448,2
783,781,1005,0,3,4.94,1.6302,2
27,781,1005,0,3,5.3,2.279,2
147,781,3288,0,3,1.92,0.672,3
763,781,3288,0,3,5.1,2.091,2
474,781,3288,0,3,10.56,4.9632,3
418,781,9102,0,3,12.64,5.9408,4
780,781,9102,0,3,8.52,3.1524,3
424,781,9102,0,3,5.8,2.204,4
347,781,9102,0,3,4.8,1.968,4
164,781,9102,0,3,5.94,2.97,2
713,781,9102,0,3,13.84,5.536,4
624,781,9102,0,3,4.92,1.7712,2
181,781,7366,0,3,2.79,0.837,3
663,781,7366,0,3,5.28,2.4288,3
774,781,7366,0,3,7.35,3.528,3
857,781,7366,0,3,6.66,2.0646,3
401,781,1844,0,3,2.1,0.966,3
237,781,7366,0,3,8.04,3.3768,3
161,781,7366,0,3,6.08,2.9792,4
1535,781,7366,0,3,11.68,5.4896,4
527,781,7366,0,3,7.14,3.2844,3
1429,781,2723,0,3,4.8,1.584,2
1259,781,2723,0,3,6.42,1.926,3
943,781,2723,0,3,4.94,1.9266,2
333,781,2723,0,3,3.96,1.9008,3
604,781,2723,0,3,2.5,1.1,2
920,781,4417,0,3,2.19,0.8541,3
1230,781,4417,0,3,2.31,0.7161,3
300,781,4417,0,3,5.88,2.5872,2
470,781,3693,0,3,11.6,5.104,4
1020,781,3693,0,3,1.53,0.459,3
930,781,3693,0,3,4.44,1.5984,3
54,781,3693,0,3,11.72,5.7428,4
1533,781,753,0,3,10,4.7,4
923,781,753,0,3,4.32,1.4256,3
1067,781,7486,0,3,3.48,1.7052,2
1177,781,7486,0,3,4.62,1.9404,3
1260,781,7486,0,3,2.68,1.0988,4
1011,781,7486,0,3,6.34,2.9798,2
1233,781,355,0,3,2.19,0.9198,3
264,781,355,0,3,8.34,3.6696,3
1200,781,355,0,3,5.61,1.8513,3
984,781,1551,0,3,2.43,1.0449,3
1427,781,1551,0,3,9.81,3.0411,3
97,781,1551,0,3,1.77,0.8673,3
1337,781,7153,0,3,1.71,0.8208,3
1486,781,7153,0,3,5.34,2.0292,3
1037,781,7153,0,3,1.74,0.5916,3
1241,781,7153,0,3,8.94,3.2184,3
1457,781,7153,0,3,13.36,5.8784,4
394,781,7153,0,3,9.39,3.0987,3
1197,781,7153,0,3,9.42,4.6158,3
1420,781,3533,0,3,5.19,1.6089,3
1237,781,3533,0,3,8.25,2.64,3
228,781,3533,0,3,2.46,0.861,3
138,781,3533,0,3,10.8,4.752,4
821,781,3533,0,3,3.82,1.2606,2
332,781,3533,0,3,8.84,4.42,4
654,781,3533,0,3,6.51,2.2134,3
831,781,3533,0,3,3.16,1.3272,2
724,781,3242,0,3,8.82,3.1752,3
595,781,3242,0,3,4.26,1.917,3
252,781,3242,0,3,8.13,2.8455,3
868,781,3242,0,3,10.74,3.9738,3
579,781,3242,0,3,2.49,0.9711,3
302,781,3242,0,3,10.35,4.968,3
192,781,5944,0,3,6.08,1.8848,4
1068,781,3889,0,3,6.33,3.165,3
1538,781,3889,0,3,10.2,4.284,3
1149,772,8404,0,3,2.64,1.0824,3
1465,772,1533,0,3,8.37,3.8502,3
1548,772,1533,0,3,1.34,0.603,2
1299,772,1533,0,3,11.04,3.4224,4
490,772,1533,0,3,4.95,2.079,3
945,772,1533,0,3,9.12,3.192,4
723,772,1533,0,3,2.04,0.6936,4
246,772,1533,0,3,9.63,3.852,3
762,772,6107,0,3,11.1,5.328,3
1272,772,6107,0,3,7.44,2.3064,3
157,772,6107,0,3,11.8,4.72,4
531,772,2723,0,3,1.8,0.792,3
481,772,2723,0,3,8.55,3.078,3
630,772,2723,0,3,8.4,4.2,3
294,772,5973,0,3,3.96,1.5048,3
364,772,5973,0,3,8.8,3.608,4
980,772,5973,0,3,6.88,2.5456,4
277,772,5973,0,3,7.23,2.3859,3
414,772,5973,0,3,8.31,2.9085,3
943,772,3941,0,3,7.41,3.1863,3
1119,772,3941,0,3,6.34,2.853,2
1003,772,3941,0,3,2.34,1.1232,3
1352,772,3941,0,3,7.95,3.021,3
710,772,7573,0,3,2.38,1.0234,2
260,772,7573,0,3,3.68,1.6928,2
464,772,7573,0,3,14.24,5.8384,4
777,772,7573,0,3,14.88,5.6544,4
800,772,2905,0,3,9.78,3.3252,3
790,772,2905,0,3,3.08,1.2012,4
407,772,2905,0,3,12.84,4.1088,4
411,772,2905,0,3,1.53,0.459,3
1227,772,2905,0,3,11.24,3.372,4
1483,772,2905,0,3,6.39,2.3004,3
301,772,2905,0,3,1.59,0.7632,3
378,772,5376,0,3,4.44,1.6872,4
1327,772,5376,0,3,11.52,4.2624,3
1183,772,5376,0,3,6.16,2.6488,4
1200,772,5376,0,3,5.61,2.3001,3
969,772,8947,0,3,5.28,2.0064,3
680,772,8947,0,3,4.41,2.0727,3
404,772,8947,0,3,3.75,1.3875,3
986,772,1282,0,3,10.5,4.305,3
630,772,1282,0,3,11.2,5.6,4
293,772,7909,0,3,6.4,2.304,4
736,772,7909,0,3,6.39,2.4282,3
94,772,4998,0,3,2.48,1.0416,4
1336,772,4998,0,3,6.78,2.6442,2
387,772,355,0,3,7.23,2.6028,3
870,772,355,0,3,5.91,2.4231,3
980,772,355,0,3,5.16,2.4252,3
1096,772,905,0,3,7.68,2.8416,3
811,772,905,0,3,11.88,3.564,4
401,772,905,0,3,2.8,1.372,4
1216,772,905,0,3,8.44,2.954,4
374,772,1622,0,3,4.47,1.3857,3
877,772,3711,0,3,4.74,1.422,3
201,772,3711,0,3,6.75,2.7675,3
257,772,3711,0,3,1.59,0.6837,3
1233,772,3711,0,3,2.19,0.6789,3
278,772,3711,0,3,10.08,4.1328,3
440,772,3711,0,3,2.68,0.9648,4
345,772,7001,0,3,4.22,1.266,2
241,772,7001,0,3,11.64,5.4708,4
1283,772,7001,0,3,2.37,0.711,3
128,772,7001,0,3,1.06,0.4134,2
890,772,7001,0,3,10.44,3.654,4
894,772,7001,0,3,2.28,0.7068,4
151,772,7001,0,3,14.55,4.8015,5
407,772,7001,0,3,12.84,5.3928,4
221,772,4096,0,3,10.98,3.7332,3
171,772,4096,0,3,5.9,2.124,2
22,772,1970,0,3,9.16,3.206,4
771,772,1970,0,3,2.24,0.6944,2
315,772,6098,0,3,2.88,1.3536,3
305,772,6098,0,3,10.17,4.068,3
19,772,6098,0,3,6.38,2.4882,2
23,772,6098,0,3,3.5,1.26,2
838,772,6098,0,3,7.74,3.7152,3
542,772,7909,0,3,3.02,0.9664,2
824,772,7909,0,3,8.44,3.4604,4
1534,772,7909,0,3,5.56,1.7236,2
1130,772,2556,0,3,4.65,2.325,3
1347,772,2556,0,3,5.31,2.655,3
698,772,2556,0,3,4.66,1.6776,2
1500,772,2556,0,3,4.82,2.3136,2
1064,772,2556,0,3,1.62,0.7452,3
1546,772,2556,0,3,1.83,0.8418,3
99,772,2556,0,3,7.08,2.2656,3
442,772,9781,0,3,8.96,4.3008,4
1124,772,9781,0,3,2.43,1.0449,3
221,772,9781,0,3,10.98,4.392,3
955,772,7001,0,3,11.49,4.4811,3
1531,772,7001,0,3,1.53,0.4896,3
1360,772,7001,0,3,7.26,2.2506,3
772,772,7354,0,3,5.82,2.1534,3
522,772,7354,0,3,3.26,1.4018,2
1271,772,7354,0,3,10.5,3.675,3
169,772,7354,0,3,7.92,3.8808,4
711,772,9851,0,3,8.67,3.468,3
289,772,9851,0,3,5.48,1.7536,4
1311,772,878,0,3,9.66,4.6368,3
1194,772,878,0,3,8.43,2.8662,3
1544,772,878,0,3,5.84,2.6864,4
495,772,878,0,3,3.51,1.404,3
938,772,878,0,3,3.22,1.2558,2
23,772,878,0,3,7,3.08,4
1211,772,878,0,3,7.58,2.3498,2
1494,772,878,0,3,5.04,2.2176,3
1508,772,4460,0,3,10.62,4.0356,3
492,772,8003,0,3,5.31,2.2833,3
1335,772,8003,0,3,9.64,4.338,4
332,772,1633,0,3,8.84,2.9172,4
1401,772,1633,0,3,7.95,2.7825,5
166,772,1633,0,3,9.88,3.7544,4
343,772,1633,0,3,9.2,4.416,4
226,772,1633,0,3,3.8,1.634,5
576,772,1633,0,3,2.8,1.26,4
1066,765,1598,0,3,11.56,5.3176,4
1150,765,1598,0,3,9.57,4.3065,3
900,765,1598,0,3,7.44,2.3064,4
91,765,1598,0,3,8.04,2.9748,3
960,765,1598,0,3,6.45,1.935,3
324,765,1598,0,3,7.88,3.8612,4
261,765,1598,0,3,6.76,2.366,2
777,765,6291,0,3,7.44,3.5712,2
1287,765,6291,0,3,2.8,0.868,2
1316,765,6291,0,3,2.84,1.136,4
35,765,1634,0,3,6.63,2.8509,3
724,765,7220,0,3,11.76,4.704,4
287,765,7220,0,3,6.24,2.8704,4
770,765,7220,0,3,7.32,2.7816,4
880,765,7220,0,3,10.95,4.0515,3
963,765,7220,0,3,7.2,2.592,3
713,765,7220,0,3,13.84,5.8128,4
1462,765,7220,0,3,2.92,0.9928,4
774,765,7220,0,3,4.9,1.617,2
1129,765,7377,0,3,4.86,1.7496,2
214,765,7377,0,3,5.64,2.0304,2
258,765,7377,0,3,6.88,3.3024,4
541,765,7377,0,3,7.52,3.0832,4
803,765,3442,0,3,14.04,4.914,4
780,765,3442,0,3,5.68,2.6128,2
1263,765,3442,0,3,2.49,1.1952,3
1183,765,2723,0,3,3.08,1.2012,2
28,765,2723,0,3,15.64,6.8816,4
1204,765,2723,0,3,6.48,3.24,3
255,765,7056,0,3,1.28,0.512,2
937,765,7056,0,3,10.83,3.8988,3
35,765,7056,0,3,8.84,3.3592,4
671,765,7849,0,3,8.79,2.8128,3
388,765,5216,0,3,7.05,3.384,3
538,765,5216,0,3,1.86,0.6696,2
1233,765,5216,0,3,2.92,1.3432,4
272,765,9851,0,3,7.82,2.9716,2
887,765,9851,0,3,5.4,2.538,3
1274,765,7822,0,3,3.93,1.4541,3
558,765,7822,0,3,2.4,1.056,3
1147,765,7822,0,3,5.68,2.4424,4
525,765,7822,0,3,5.7,2.451,2
1247,765,7822,0,3,5.04,1.7136,3
658,765,4436,0,3,5.36,1.7688,2
847,765,4436,0,3,11.52,4.032,3
1423,765,4436,0,3,7.11,2.7729,3
109,765,4436,0,3,11.85,5.688,3
1351,765,4436,0,3,5.01,2.2044,3
741,765,4436,0,3,2.19,1.0074,3
598,765,4436,0,3,3.04,1.0336,2
209,765,4066,0,3,3.74,1.6082,2
1051,765,4066,0,3,1.56,0.78,3
82,765,4066,0,3,5.4,2.268,2
1018,765,4066,0,3,1.86,0.6324,2
182,765,4066,0,3,7.36,2.4288,4
718,765,4066,0,3,9.28,3.6192,4
1080,765,4066,0,3,8.76,3.942,4
855,765,4165,0,3,9.64,3.0848,4
645,765,4165,0,3,9.96,4.7808,3
861,765,4165,0,3,7.35,3.234,3
212,765,4165,0,3,4.98,2.3406,3
1015,765,4165,0,3,6.57,2.2995,3
578,765,4165,0,3,6.87,3.0915,3
1061,765,4165,0,3,4.98,2.3406,3
46,765,4824,0,3,13.76,6.6048,4
1514,765,4824,0,3,2.32,0.8352,4
639,765,4824,0,3,13.12,5.1168,4
1294,765,4824,0,3,5.16,2.4252,3
472,765,4824,0,3,3.28,1.4104,4
649,765,4824,0,3,7.65,2.9835,3
410,765,753,0,3,3.78,1.3608,3
892,765,753,0,3,10.92,4.4772,4
1003,765,753,0,3,3.12,1.4664,4
1119,765,1282,0,3,9.51,3.4236,3
736,765,1282,0,3,6.39,3.1311,3
327,765,1282,0,3,2.4,1.152,4
1142,765,1282,0,3,11.8,4.012,4
300,765,1005,0,3,8.82,2.9106,3
809,765,1005,0,3,2.44,1.1224,2
1252,765,1005,0,3,6.84,2.1888,3
337,765,1005,0,3,3,1.14,4
1525,765,1005,0,3,15.72,4.716,4
250,765,1005,0,3,7.77,3.4188,3
959,765,1005,0,3,4.5,2.205,3
803,765,1005,0,3,14.04,4.914,4
151,765,2924,0,3,5.82,2.7354,2
913,765,2924,0,3,7.12,3.4888,4
917,765,2924,0,3,4.48,1.4336,4
174,765,2924,0,3,5.13,2.1033,3
430,765,2924,0,3,7.2,2.664,4
806,765,2924,0,3,13,5.07,5
91,765,2924,0,3,5.36,2.2512,2
274,765,4527,0,3,7.48,2.9172,2
130,765,4527,0,3,6.69,2.0739,3
147,765,4527,0,3,1.92,0.576,3
97,765,4527,0,3,1.77,0.5487,3
247,765,4527,0,3,3.56,1.3172,2
327,765,1124,0,3,2.4,0.936,4
1503,765,1124,0,3,11.76,3.9984,4
1507,765,1124,0,3,3.68,1.1408,2
1236,765,7822,0,3,13.28,4.7808,4
747,765,7822,0,3,7.32,3.5136,4
1070,765,7822,0,3,10.53,4.9491,3
1546,765,10240,0,3,1.83,0.6405,3
232,765,10240,0,3,7.89,2.9193,3
1473,765,10240,0,3,4.72,1.888,2
864,765,10240,0,3,4.89,2.3961,3
721,765,10240,0,3,6.78,3.051,3
1037,765,1758,0,3,1.74,0.5394,3
1347,765,1758,0,3,5.31,2.1771,3
831,765,1758,0,3,4.74,1.9908,3
820,765,1758,0,3,2.1,0.945,3
102,765,3124,0,3,4.9,1.764,2
279,765,3124,0,3,11.28,3.948,4
162,765,3124,0,3,5.7,1.995,2
512,765,3124,0,3,10.96,5.1512,4
608,765,3124,0,3,3.4,1.36,5
724,765,2850,0,3,14.7,4.998,5
701,765,2850,0,3,1.5,0.66,2
1184,765,2850,0,3,8.52,3.9192,3
1007,765,1005,0,3,6.81,2.5197,3
1410,765,1005,0,3,6.88,2.8208,4
1028,765,1005,0,3,6.72,3.1584,3
957,765,5898,0,3,8.91,4.3659,3
82,765,5898,0,3,8.1,2.835,3
737,765,5898,0,3,3.84,1.8432,3
1473,765,5898,0,3,7.08,2.9028,3
1236,765,5898,0,3,13.28,6.1088,4
1120,765,5898,0,3,5.13,1.6416,3
997,765,6132,0,3,6.58,2.303,2
1107,765,6132,0,3,10.8,3.24,4
1190,765,6132,0,3,5.2,2.444,4
427,765,924,0,3,6.42,2.6322,3
431,765,924,0,3,3.84,1.6512,4
1247,765,924,0,3,6.72,3.0912,4
1503,765,924,0,3,11.76,4.116,4
321,765,924,0,3,9.64,2.9884,4
1163,765,924,0,3,3.28,1.0824,4
1258,779,1312,0,3,2.44,0.9516,4
277,779,1312,0,3,7.23,2.9643,3
520,779,1312,0,3,11.2,4.928,4
204,779,1312,0,3,4.8,1.584,3
1152,779,1312,0,3,10.52,5.1548,4
1009,779,1312,0,3,11.88,3.6828,4
726,779,4065,0,3,9.63,4.2372,3
730,779,4065,0,3,6.88,2.8208,4
1545,779,4065,0,3,6.87,3.435,3
243,779,4065,0,3,4.22,1.6458,2
620,779,4065,0,3,2.19,0.7884,3
1462,779,4065,0,3,2.92,0.9636,4
291,779,8731,0,3,8.88,2.8416,4
8,779,753,0,3,10.36,4.7656,4
989,779,7704,0,3,1.68,0.8232,2
1472,779,7704,0,3,6.6,2.31,3
24,779,7704,0,3,3.46,1.6262,2
107,779,7704,0,3,5.43,2.4978,3
1416,779,7704,0,3,8.34,3.753,3
607,779,7704,0,3,11.12,4.6704,4
1476,779,7704,0,3,9.04,3.164,4
380,779,3218,0,3,3.66,1.2078,3
264,779,3218,0,3,8.34,3.2526,3
1059,779,571,0,3,6.84,3.2832,3
104,779,571,0,3,15.56,6.8464,4
680,779,571,0,3,4.41,1.8081,3
1396,779,760,0,3,7.95,3.5775,3
1479,779,760,0,3,2.92,1.2848,2
1229,779,760,0,3,3.9,1.95,3
420,779,760,0,3,6.81,2.7921,3
876,779,760,0,3,6.84,2.3256,4
653,779,760,0,3,11.12,3.6696,4
177,779,760,0,3,6.64,2.5896,4
790,779,6496,0,3,2.31,1.1319,3
1299,779,6496,0,3,8.28,2.5668,3
184,779,6496,0,3,13.6,5.44,4
461,779,1785,0,3,8.16,3.5088,3
411,779,1785,0,3,1.53,0.5355,3
561,779,1785,0,3,2.31,1.1319,3
224,779,4998,0,3,3.46,1.1072,2
294,779,4998,0,3,5.28,1.9536,4
910,779,4998,0,3,5.52,2.4288,3
207,779,4998,0,3,3.72,1.5624,3
311,779,1634,0,3,6.45,2.7735,3
860,779,1634,0,3,7.02,2.7378,3
357,779,1634,0,3,7.2,2.52,4
1166,779,2556,0,3,4.42,1.6796,2
584,779,2556,0,3,5.18,2.0202,2
870,779,2556,0,3,5.91,2.4822,3
1446,779,2556,0,3,2.52,1.134,2
132,779,2556,0,3,7.68,3.072,4
1373,779,2556,0,3,14.4,5.328,4
731,779,2368,0,3,11.43,3.7719,3
720,779,2368,0,3,2.58,1.0062,3
338,779,2368,0,3,2.28,0.7068,4
342,779,2368,0,3,4.5,2.25,3
1157,779,2368,0,3,13.44,6.5856,4
1413,779,2368,0,3,10.14,3.549,3
231,779,2368,0,3,7.95,3.7365,3
308,779,4618,0,3,10.9,4.033,5
1257,779,4618,0,3,5.82,2.2116,3
1113,779,4618,0,3,3.35,1.4405,5
1130,779,4618,0,3,4.65,2.325,3
118,779,7810,0,3,5.92,2.7824,4
1387,779,7810,0,3,13.96,5.4444,4
1111,779,7810,0,3,3.9,1.248,5
1527,779,7810,0,3,17.3,5.363,5
279,779,7810,0,3,14.1,5.076,5
1321,779,7810,0,3,9.96,4.2828,4
572,779,8404,0,3,7.53,3.5391,3
855,779,8404,0,3,9.64,3.4704,4
1150,779,8404,0,3,6.38,1.9778,2
1161,779,2924,0,3,10.77,4.8465,3
1377,779,2924,0,3,11.32,5.66,4
728,779,2924,0,3,9.45,4.4415,5
1117,779,2924,0,3,10.92,4.2588,3
1094,779,2924,0,3,11.31,3.7323,3
19,779,2924,0,3,12.76,4.8488,4
129,779,2924,0,3,6.2,2.728,4
1350,779,1758,0,3,2.76,1.38,3
475,779,1758,0,3,10.44,3.3408,4
1130,779,1758,0,3,4.65,1.6275,3
308,779,1758,0,3,6.54,3.2046,3
71,779,1758,0,3,8.28,3.312,3
1513,779,1758,0,3,5.7,2.394,3
304,779,1758,0,3,7.56,2.268,4
980,779,6559,0,3,6.88,3.1648,4
758,779,6559,0,3,9.57,4.4022,3
281,779,6559,0,3,10.52,3.3664,4
95,779,5358,0,3,4.38,2.1462,3
684,779,5358,0,3,2.04,0.6528,3
62,779,5358,0,3,7.64,3.1324,2
784,779,5358,0,3,1.04,0.3848,2
1321,779,5358,0,3,9.96,3.8844,4
385,779,10240,0,3,4.68,1.4976,3
961,779,10240,0,3,2.62,1.2314,2
717,779,181,0,3,7.84,2.5872,2
1520,779,181,0,3,4.62,1.9404,2
1543,779,1430,0,3,4.96,1.984,2
601,779,1430,0,3,6.39,3.0672,3
1304,779,8647,0,3,1.34,0.4288,2
588,779,8647,0,3,3.08,1.386,2
1177,779,8647,0,3,6.16,2.772,4
555,779,8647,0,3,5.76,2.5344,2
1277,779,8647,0,3,7.62,2.286,3
785,779,1758,0,3,6.84,2.394,3
975,779,1758,0,3,11.28,4.1736,3
1551,779,1758,0,3,2.32,0.928,2
236,779,1758,0,3,5.43,2.715,3
1478,779,1758,0,3,7.98,3.591,3
869,779,1758,0,3,6.36,2.9892,3
725,779,1758,0,3,4.47,1.341,3
336,779,1124,0,3,3.45,1.4835,3
765,779,1124,0,3,5.76,1.8432,3
209,779,1124,0,3,3.74,1.5708,2
731,779,1124,0,3,7.62,2.9718,2
309,779,1124,0,3,10.86,4.4526,3
432,779,1124,0,3,4.7,1.457,2
1208,779,1124,0,3,14.35,6.601,5
852,779,1124,0,3,2.07,0.8901,3
706,779,3889,0,3,6.92,2.5604,2
1188,779,3889,0,3,7.16,2.3628,4
1298,779,3889,0,3,4.02,1.407,3
